gene	p.value	cor
IGHJ3P	3.2197831060540197e-132	0.22925100343100596
STAT4	4.211260850120477e-132	0.22915110172870445
CCR2	5.116379421913494e-132	0.2290786204494917
CSF2RA	6.877045569838732e-132	0.228968466945068
PTGES3P1	2.0070821151413355e-131	0.22856903621925886
NCEH1	2.018036600136241e-131	0.22856700439213393
RASGRP1	2.0389095933798426e-131	0.22856316318344025
LINC02195	1.8112670212166728e-130	0.22774619727109371
IFI35	1.8124544550740405e-130	0.2277459516542935
CCR6	2.3338197821059362e-130	0.22765117693135614
EVI2B	2.711434170893366e-130	0.2275949374430156
HIVEP3	7.874273463221695e-130	0.22719469598940098
MARCHF1	2.5656308405520133e-129	0.22675034490356877
ARHGDIB	2.8607552943601087e-129	0.22670933642234067
PIK3CG	4.575952255316929e-129	0.22653232606217588
PARP15	6.17272295995019e-129	0.2264194500960117
IDO1	6.761771732001799e-129	0.22638506688602988
STX11	1.194593180320779e-128	0.2261702486096838
P2RY6	1.585339386020808e-128	0.22606334443121298
CD180	4.33911622783098e-128	0.22568253208122813
LACC1	1.2697473013412239e-127	0.2252756493029028
IGHGP	2.179495809775509e-127	0.2250706089080721
MIR4538	2.2197806609181264e-127	0.22506365462653388
COLGALT1	2.6761405401908253e-127	0.22499264811169853
PIK3R5	2.706361401770438e-127	0.22498838261166326
CR2	2.8400740193490586e-127	0.2249700632906927
IGLL5	1.8735038903017536e-126	0.22425211527935393
IGHV3-23	3.278009715023083e-126	0.22403873339728814
FCRL1	3.2886405260087146e-126	0.2240374977429958
ACTB	4.3631239053340374e-126	0.2239295762194033
MILR1	4.53055521603252e-126	0.22391519724445172
PARP9	9.035412590414233e-126	0.223651423813215
HAPLN3	1.4529221131880165e-125	0.22346971825161602
ARPC5	1.4649288133659822e-125	0.22346656864684222
CRLF3	2.8442477677522284e-125	0.22321248652002101
IGHV4-59	1.2514403471161848e-124	0.22264396678897266
DRAM1	1.3594190467601838e-124	0.22261216170427076
IGKV1-8	1.5095642899320392e-124	0.22257189444754458
LINC02100	1.7108659660871872e-124	0.22252376991452627
MCUB	2.6055958528474076e-124	0.2223619637967218
PFN1	2.6318510190887374e-124	0.22235810573905562
MIR4537	1.1906712298837939e-123	0.22177643384570556
BTG1	5.38331817811836e-123	0.22119332193305544
IGKV3-15	5.72872122658538e-123	0.22116925165955365
FLT3LG	7.131883077923796e-123	0.2210844303735016
TRBV7-9	7.341952891857601e-123	0.22107318845516688
MBNL1	7.51674612410696e-123	0.22106407641216452
PSAP	5.303225797096122e-122	0.22030598170421112
TRAJ3	1.0947058889334518e-121	0.22002403452425706
FAM78A	1.2975081914171678e-121	0.21995785861596256
TBC1D27P	2.420246939042712e-121	0.21971493375265422
TNFRSF13B	4.8133234113761455e-121	0.21944669143714376
BTK	1.1662941086532245e-120	0.21910085774214474
CD163	1.4324024753566552e-120	0.21902046233474015
MIR4422HG	8.182400121480074e-120	0.21833747939942724
ARHGAP17	8.287383263794832e-120	0.21833247420002014
IGKV1-5	1.294792635075568e-119	0.21815721479906458
XAF1	1.386411844678813e-119	0.2181303473364899
LINC01501	1.862562345865106e-119	0.21801428441683096
SOD2	3.5730499542686394e-119	0.21775793900896662
NFE2L3	4.450293736628649e-119	0.2176714735665258
HPS3	5.385564925785556e-119	0.21759631922669134
TRAV1-1	7.618446189261283e-119	0.21745959094051648
IL32	1.080686899338723e-118	0.2173216795726629
GTSCR1	1.1753381983279293e-118	0.21728854574015635
BMP2K	1.5315904393146407e-118	0.21718402754074523
TRIM38	2.4098655140313757e-118	0.21700496006414913
LIMS1	3.2620726880920882e-118	0.21688524830832065
TNIP3	4.193698321205464e-118	0.21678587096654156
LINC00582	1.1065972751896662e-117	0.21640157507564542
NFATC1	3.891341024716014e-117	0.21590242720527103
MSL3	8.626346750232139e-117	0.21558577620324254
SOWAHD	9.249732762426576e-117	0.21555799818009372
PRKAR1B-AS1	2.2696556449478564e-116	0.215200291509524
TIFA	2.629646229236441e-116	0.21514156085275912
NAGK	2.128168815856623e-115	0.2143055036586929
LY86	2.691727942517753e-115	0.21421135067375482
STAMBPL1	2.797119847896964e-115	0.2141959534590626
MFSD1	3.189035749678589e-115	0.21414337540063402
RAB35	4.469774833226552e-115	0.21400793641689705
LINC00426	5.703114200350461e-115	0.21391012613576985
TRIM14	1.256542150299864e-114	0.21359271133773053
SERTAD2	2.1392192291404345e-114	0.2133786197281168
RCSD1	5.580711305151847e-114	0.21299220454707707
PMAIP1	7.161013406382397e-114	0.21289160005517505
SLC7A7	1.1942836743157636e-113	0.2126850600056481
XRN1	2.3728039999366388e-113	0.2124074906363662
NEDD1	2.3793439953574543e-113	0.21240637700090698
CD7	4.118274397764713e-113	0.21218428268037176
TRAF2	6.079196791138353e-113	0.21202647185889742
IL22RA2	2.0759532912473857e-112	0.21152795888567186
MCM5	2.1903709071078714e-112	0.21150615238028841
LINC02773	2.7993301360816744e-112	0.21140641388603387
LINC02325	3.697284494246062e-112	0.2112932329886983
ZDHHC18	3.8538476632335582e-112	0.2112763557053754
S1PR4	5.488422860395696e-112	0.21113241391027532
LINC00402	6.168618002641251e-112	0.211084826042426
DOCK10	7.006571875012699e-112	0.21103293185280042
RAET1K	8.46519692794049e-112	0.21095585769238145
TMSB4X	9.848278062061507e-112	0.21089415932816052
TMEM273	1.3858233501420177e-111	0.2107548242071133
RAI14	1.5795236331755791e-111	0.21070143121530133
TRAJ5	1.9076867265386682e-111	0.21062436649311075
LILRB1-AS1	2.0987006204080984e-111	0.21058539664166062
CYTH1	2.358480208909786e-111	0.21053772919835387
APBA3	3.0432588092565494e-111	0.2104335659504772
LRRK1	3.7652137317326e-111	0.21034653654952942
C5orf15	6.859893572334584e-111	0.2101010751314693
CDCA2	1.0107011946354812e-110	0.2099423367566865
RNGTT	1.493574151486653e-110	0.20978224136066168
IGHV4-39	3.77495782799402e-110	0.20940159856017668
ANKRD44	1.0561193142814561e-109	0.2089783723566259
IGHG3	1.205985508997391e-109	0.20892371607153887
GIMAP8	2.926097001978278e-109	0.2085582276295509
IL10RB	3.09010297747046e-109	0.20853571784253513
SERPINB9	3.502983309963178e-109	0.20848394350456192
PPP1R16B	3.882583626894225e-109	0.20844145781026335
FAM214BP1	4.318022763967024e-109	0.2083975537102254
FGD6	5.900714060814186e-109	0.20826851528368975
FMNL1-DT	6.282181205544268e-109	0.20824261915182224
CCL4L2	1.5918396432876292e-108	0.20785785754865474
CAPZB	2.750968793565698e-108	0.20763110473760377
RNF166	3.0086301721945417e-108	0.20759396898626142
SHCBP1	3.1038853878815635e-108	0.20758103876433215
IGKV4-1	6.6858184509144214e-108	0.20726244802348637
SH3BGRL3	6.815825303406018e-108	0.2072544452022997
DOCK8	1.2597339573998703e-107	0.20699902407794996
TLR2	3.173285791458382e-107	0.20661420348771845
RNU1-61P	7.063805474962404e-107	0.20628025780058618
LINC02132	2.1347123761061635e-106	0.20581776308294178
CYBC1	2.263567832522178e-106	0.20579322113322923
NCK1	3.683195202906514e-106	0.20558924416225371
TRAJ18	3.9723364469761076e-106	0.20555756034986364
ANKRD33B	4.2802919354398497e-106	0.20552625160846755
CXCL11	6.367875899038279e-106	0.20535959476153232
MYD88	1.2147629622704136e-105	0.20508831913863868
E2F3P1	1.2270107621842646e-105	0.2050841024723365
NUP62	1.361804605562848e-105	0.20504028675367986
MYO7A	1.5184149540968067e-105	0.2049945153475159
OSMR	1.7449261330843234e-105	0.20493603410668443
PLAUR	3.698752305304112e-105	0.20461973746342363
CCDC71L	1.560241117655996e-104	0.20401224136975687
IGHV5-51	1.6221552212487507e-104	0.20399579039418844
EED	1.9526497600160715e-104	0.20391738160954886
NUGGC	2.2287200108762848e-104	0.2038614446329681
TAPBPL	3.5885985976080284e-104	0.20365981953373455
STAT5A	4.905618394995252e-104	0.20352737498279108
CCL22	5.487831176103032e-104	0.2034798378642455
TRAJ4	5.544881662135006e-104	0.20347545359911556
MFNG	7.008675706906452e-104	0.20337611252667478
NLRC4	7.043635833160483e-104	0.20337400205754708
KCNA3	7.097916552944701e-104	0.20337074586761797
FAM172BP	7.219969389430291e-104	0.20336351399613903
TMEM140	8.585816712123067e-104	0.20329000591621782
PLXNB1	9.185987170176114e-104	-0.20326133174643343
CCL19	9.270478583399873e-104	0.203257445885395
CD300LF	1.1634664802416282e-103	0.20316101269944925
SWAP70	1.5876292611438391e-103	0.20302897303290895
DPYD	1.954949876871454e-103	0.20294051346054728
FCRL2	2.3921827043256924e-103	0.20285468369349027
ANKRD13A	2.789713809705372e-103	0.2027892850512715
TRBV13	3.569607120635742e-103	0.2026843681464353
MITD1	5.553000033962769e-103	0.20249615665679013
TCAF2	6.547520465049107e-103	0.2024259369460353
IGHV1-46	7.691207866907129e-103	0.2023572929742362
LINC02576	9.444717675393296e-103	0.202269686869787
PPP3CC	1.2613315945352644e-102	0.2021462142881326
MAT2B	1.856866004363108e-102	0.20198103329035444
IRF4	2.367744424776502e-102	0.20187714536102183
IGLC3	3.063005162760459e-102	0.20176703453789033
CASP8	6.877900262324683e-102	0.20142065099867779
CYTOR	7.816123955984597e-102	0.20136583500476957
SLC9A9	8.76548277362006e-102	0.20131668195153313
INPP5D	1.1109487238725842e-101	0.20121502783405634
CIP2A	1.6319414344641688e-101	0.2010499503980552
TBC1D2B	2.2020105802544305e-101	0.20092124011872606
EVI2A	2.2338795994084493e-101	0.20091506488358798
TMEM8B	2.286089743341384e-101	-0.20090513565232146
POU2F2	2.4181657596817703e-101	0.20088099417298202
FGL2	2.4422529301450473e-101	0.20087673362484953
ALPK1	2.660865256730927e-101	0.20083987809102152
FCGR1B	4.474376098685488e-101	0.20061629569832776
KRT18P22	6.758510745340148e-101	0.20043867368043863
CYB5R4	7.237735688150054e-101	0.20040915408448964
FUT7	1.0377157087343945e-100	0.2002538218890323
SCLT1	2.317943951822734e-100	0.19990687862856088
P4HTM	2.852935122856942e-100	-0.19981712179765768
SSH1	2.940984862772237e-100	0.19980398050616968
SECTM1	4.854672471415325e-100	0.19958716155294265
RMC1	8.531867380254082e-100	0.19934292758533545
TBC1D22A	1.1474867520227652e-99	0.19921443627508234
SEPTIN1	1.2856908160169483e-99	0.19916510514158575
TRAV15	1.3228822159512704e-99	0.19915273291488228
ITGAM	2.8045062381302485e-99	0.19882642559835526
RNF149	3.55765958811598e-99	0.19872300609398283
TNFSF8	6.329316173284725e-99	0.19847230295099946
RTP4	1.4397393330611138e-98	0.19811405550002428
TMEM131L	1.6221026860969508e-98	0.19806201142360053
CD3G	2.6552349742197622e-98	0.19784679903855731
DR1	3.8885915889278735e-98	0.1976800168478344
RNF208	4.975706798826936e-98	-0.19757216762743385
ANKRD22	1.237397258730706e-97	0.1971730546192855
LAIR1	1.2575563245032256e-97	0.19716596712184778
FLI1	2.2035087421473123e-97	0.19691980785668686
HLA-P	2.2099459957488547e-97	0.19691852673142982
PTPRN2-AS1	2.28260428338043e-97	0.19690431922683463
ATG7	2.3184584371575394e-97	0.19689747376394343
MGAT1	2.7502852427278917e-97	0.1968224371585725
CACFD1	2.858743007062157e-97	-0.19680544117560725
MYO1G	4.303753821935544e-97	0.19662557134797592
SERPINB9P1	7.263414549401332e-97	0.19639520828388962
SIGLEC14	7.819514579467548e-97	0.19636271325034144
CBLB	1.0755032310251358e-96	0.19622224422729956
CTSC	1.2458013507655177e-96	0.19615743130567626
GPR55	1.3817823244221627e-96	0.19611173888054925
TRAJ2	1.4314265359015628e-96	0.1960961677864277
NAGA	1.7357926169247583e-96	0.1960110955844947
CCDC88B	1.7964189726857216e-96	0.19599594239542034
TMED7-TICAM2	3.850326310254428e-96	0.19565912252718753
CD300C	4.287609294715159e-96	0.19561154614995674
RN7SL138P	4.413166055832623e-96	0.19559877856277869
JAK1	4.800067329326241e-96	0.19556159939075898
TAF4B	6.020089941055529e-96	0.19546136767644187
ARSB	2.667697763782855e-95	0.19480112210933928
HLA-G	3.7153238274831194e-95	0.19465388374846762
BACH1	8.903283799951913e-95	0.1942648417094592
ARHGAP4	1.1858032340847866e-94	0.19413708556556764
GPR33	1.3024049953392952e-94	0.19409525457840862
TRBV19	1.5024856082161122e-94	0.1940314993712623
ZBED6CL	2.082108817228032e-94	0.19388586150018508
TOR3A	2.601632194869679e-94	0.19378635819875917
TLR3	3.8269964794590434e-94	0.19361383280932665
ZNFX1	4.405834030596237e-94	0.19355082855015104
OAS2	1.1849242770383474e-93	0.19310766099743124
RUFY4	1.4984874782774258e-93	0.19300233332364666
EHBP1L1	1.6013250475461015e-93	0.19297254438298028
P2RX5	2.30879544194574e-93	0.19280824367175267
IGHV3-21	3.18585382301027e-93	0.19266353148691656
DCK	4.180507958994709e-93	0.19254132651453645
OSTF1	6.131340509617091e-93	0.19236893636674765
HK3	6.350547804055067e-93	0.19235311614022466
FCRL4	6.999067399972162e-93	0.19230931737826776
MACROD1	7.148294606127957e-93	-0.19229981311071323
TRGV3	1.2089589691606304e-92	0.19206292295309313
DTNB-AS1	1.6214863541742774e-92	0.19193043460947543
DBNL	2.0745119876326668e-92	0.19181917138606425
ATP11C	2.1484470626328697e-92	0.19180335149168548
SLC16A1-AS1	2.6595498113940057e-92	0.19170691315037747
MBD4	2.8442012168775187e-92	0.19167656917539597
GPR82	7.000519968375782e-92	0.19126890863935783
CD247	7.929702365672282e-92	0.19121242690849113
SEMA4D	8.83971294296633e-92	0.1911631781121893
LINC00528	1.0270343953293486e-91	0.19109515415726577
LIMK1	1.2881098691676198e-91	0.1909923927742095
TCIRG1	1.762172316267931e-91	0.19085012109829855
VNN2	1.878662824850373e-91	0.19082104503500324
LINC02579	2.3822820371086224e-91	0.19071312655668055
C17orf99	3.54126327653249e-91	0.19053284689456187
SNX6	4.4207170812166357e-91	0.1904318921560075
ENO1	4.7025322064849723e-91	0.1904037556846722
UBE2D1	5.763406348179021e-91	0.19031110600895051
IGHM	6.474402659116725e-91	0.19025810367136764
LGMN	9.316482499387176e-91	0.19009218477820733
GIT2	2.0926519101680465e-90	0.18972269102311798
IGLV1-44	2.3236303744370946e-90	0.1896748295600212
CNN2	3.9581858113555455e-90	0.18943113379664303
DNAJC27-AS1	5.065320885268048e-90	-0.1893181833310923
PRAL	5.317923488552237e-90	0.18929588740837208
IGHV1-69D	5.4443959360015775e-90	0.18928511815483906
TPM3	8.206737499631081e-90	0.1890969856693801
TRBJ2-2P	8.822078804717977e-90	0.18906381822423415
SLFN12	1.6051621225749177e-89	0.18878900243095206
M6PR	2.104584890187563e-89	0.18866448532354532
RN7SL842P	2.2722875745753406e-89	0.18862922828929585
MBD2	2.453835030942361e-89	0.1885938739433495
SLC15A4	2.4984221657574183e-89	0.188585590409019
TRAT1	4.704652568148169e-89	0.18829420592576343
DOK3	4.955867433399189e-89	0.18827023428934184
IGHG2	6.759865029194945e-89	0.1881271158637046
MMP12	7.469323791268379e-89	0.1880810794606487
GGA2	9.607458055042347e-89	0.18796490567320392
CST7	1.3842578247992724e-88	0.18779622790303785
POGLUT1	1.7242447189464594e-88	0.18769471268962531
NOD2	1.8137879756469078e-88	0.1876713028991497
CCM2	3.329145863380243e-88	0.18739025384706967
IGHV1-18	3.388567777465969e-88	0.18738205968982796
ARNTL2	3.4258159704391826e-88	0.18737699599916352
VRK2	3.84187585550069e-88	0.1873238964726907
MT-ND3	4.235838885345454e-88	-0.18727865991453027
ZNF667-AS1	4.6453428223763745e-88	-0.18723588568164243
HASPIN	5.151258310374505e-88	0.18718795780253783
LILRA6	5.196203944675398e-88	0.1871839295204305
LSM6	6.37012048113336e-88	0.18708945269927696
ALOX5AP	9.04287586217348e-88	0.18692682775439273
CD3E	1.0120232086831252e-87	0.18687454938474063
DIAPH1	1.1323086947837283e-87	0.1868223725933573
NIBAN3	1.2034680456560718e-87	0.1867940498757502
IGHV4-28	1.314808125937054e-87	0.18675292378603423
SPATA20P1	2.4735711939816353e-87	0.18645890846319896
SLC31A2	2.5971992957652958e-87	0.18643619806569997
TCN2	3.118412873113813e-87	0.18635100766186313
GNA13	4.8143651988615815e-87	0.18614855337166544
TYK2	4.972306373636536e-87	0.1861334957708368
CD14	1.3235258634156127e-86	0.1856761983718585
LRRC8C	1.649824842171191e-86	0.18557309651631412
GSDMD	2.8842077110924183e-86	0.18531148573043643
TRBV29-1	2.9348204704481153e-86	0.18530333199222446
TCL1A	3.6482622978474694e-86	0.18520130568919302
SLCO2B1	4.1378365491702826e-86	0.18514223837923005
IVD	6.89881150572892e-86	-0.1849022503229804
PLAAT4	7.243300521549357e-86	0.1848793561461397
PANX1	7.975741836100022e-86	0.18483408885968436
SYK	9.796482921026893e-86	0.18473742285626538
ALPK2	1.2406151597244721e-85	0.18462632795900996
LITAF	1.353212204403701e-85	0.18458544422486117
SKAP2	1.4430519824273153e-85	0.18455518758202322
TNFRSF10B	1.5331293337252966e-85	0.18452668112071677
RBMS1	2.384927979795343e-85	0.18431851796667095
SLC25A43	2.3989009320048867e-85	0.18431576418478895
HMSD	3.231165888672034e-85	0.1841753091360563
ARID5A	4.4364473620674654e-85	0.18402568422329796
LDHA	4.593291423146314e-85	0.18400927814064202
LINC02422	5.450972988886455e-85	0.1839284137349498
GPR68	6.59289257127555e-85	0.18383852996121025
CBLN3	7.564422466548073e-85	0.1837735381905146
CCL3	7.807182715041201e-85	0.18375860010379325
LINC02812	8.078895746802898e-85	0.183742420205668
GNAI2	1.0364734976137998e-84	0.18362453856228672
GRK6	1.1696260571749813e-84	0.18356732732178535
SLC16A3	1.8273077962467026e-84	0.1833559651407046
IGLV3-1	2.401424413932854e-84	0.18322640348082309
IGLV2-23	2.615425034803596e-84	0.18318590313766583
FNDC3B	3.553551657756368e-84	0.18304039879893952
HIVEP1	3.651561875715505e-84	0.183027477593168
TAGLN2	6.206871493157371e-84	0.18277534009525234
CD52	6.812802082109346e-84	0.18273103112893313
TCF19	7.565949816069492e-84	0.18268113915315418
LINC01283	7.6889643238106375e-84	0.18267346372101098
OR52N4	1.9448076147566792e-83	0.18223126631751013
ANKRD36BP2	2.3855918436820412e-83	0.18213376638781364
FAM47E	3.9439037956449095e-83	-0.18189359176421077
TNFRSF10A	4.8094744625502645e-83	0.1817987059658264
GRN	5.783192412292323e-83	0.18171049127367575
TRBV9	7.458406411968402e-83	0.18158870029104143
ANAPC1P4	8.232913940097553e-83	0.18154137577421492
NPDC1	1.4826682176541103e-82	-0.18125931280225757
ELK3	2.2716690185234664e-82	0.18105444713219507
MYH9	2.3120687493352494e-82	0.18104597783711854
MIR4645	4.9486157136485006e-82	0.18067997078940695
PARVG	5.223007442116196e-82	0.18065398469948615
APOL1	5.695992388170492e-82	0.18061223266959897
XXYLT1-AS2	5.888293503789289e-82	0.18059623828855473
STX4	5.941668860791593e-82	0.18059189117129246
SENP1	1.0157050535449795e-81	0.1803333940310338
EDEM1	1.1500287859029144e-81	0.18027345783018298
TFEC	1.1850865722481362e-81	0.18025896384873893
PSME2P2	1.4239780370964119e-81	0.1801703003738997
NAPSB	1.5211546633280758e-81	0.1801384158654707
ARPC3	1.7054553730351973e-81	0.18008316614241013
FMC1	1.922514411063091e-81	-0.1800252693311593
TWF2	2.366759529338626e-81	0.17992475608339042
G3BP1	2.3670914467262315e-81	0.1799246882617138
CYREN	2.425223902180962e-81	0.1799129538100524
IGKV1-27	3.2157404621854866e-81	0.17977643789681427
PLSCR1	3.317375841959028e-81	0.1797613748782294
RIC1	3.327965294262697e-81	0.17975983200472073
MTMR14	3.659534258415641e-81	0.17971384733939025
RAB42	6.363637796255826e-81	0.1794457205494895
HDAC11	6.494036862780727e-81	-0.17943588222188278
SHC2	7.000729778267571e-81	-0.17939943726529567
CORO1A-AS1	9.734297174647819e-81	0.1792394382295161
IGLV2-11	1.6660274809816482e-80	0.17897828692626144
GSAP	1.9628631633959383e-80	0.17889852425893213
DNASE2	2.554595197106054e-80	0.1787702654344516
GMFG	4.15653526794384e-80	0.1785330545641462
GBP3	4.807668977876835e-80	0.17846207292879374
NCAPG	6.138725854873313e-80	0.17834279851249699
GORAB-AS1	6.650434586467748e-80	0.17830370681203092
CASP3	7.252450971332122e-80	0.17826138619572202
MEI1	8.491050943657774e-80	0.17818435631070315
MT-CO2	9.027566424211252e-80	-0.1781544138477295
FUT11	1.0379540527979132e-79	0.1780861944799078
LAT2	1.2372287550310509e-79	0.17800030393122282
MSC-AS1	1.2656953817626343e-79	0.17798917565932384
PRDX2	1.4070269060362202e-79	-0.17793738009887883
CTHRC1	1.9925439602879305e-79	0.17776702490329502
IGLV3-19	1.999171635237684e-79	0.17776539817894738
NEMP1	2.4898395628377654e-79	0.1776578436095241
MAF	3.092005417327577e-79	0.17755163448902894
TNFSF9	3.35206362494668e-79	0.17751201896701727
SLC30A7	6.752405000281859e-79	0.1771680775707721
MX2	7.368295047189148e-79	0.17712515942684093
SZRD1	7.618035592202111e-79	0.17710876752629884
SPCS3	1.0769056075665788e-78	0.17693844087169433
LINC02605	1.0817179788371988e-78	0.1769362458189884
CXCL13	1.3196460139079684e-78	0.17683834034309365
TRAV13-2	1.3746571993094044e-78	0.17681822115395623
ARL11	2.2798387965210352e-78	0.17656880122542196
