CpGs	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	Treg
cg16051742	0.310999989509583	0.818544203744215	0.410500004887581	0.486000001430511	0.151000000536442	0.149499997496605	0.185500003397465	0.243500001728535	0.194999992847443	0.215999990701675	0.388999998569489
cg24864528	0.892000019550323	0.8708333333335	0.837999999523163	0.626999974250793	0.031000000424683	0.0489999987185	0.010999999940395	0.013000000268221	0	0.08049999922514	0.756999999284744
cg01031101	0.196999996900558	0.666666666666667	0.258500002324581	0.329999998211861	0.138000000268221	0.17849999666214	0.072499999776483	0.130499999970198	0.097999997437	0.160499997437	0.19200000166893
cg05314350	0.962999999523163	0.930952204125268	0.971000015735626	0.97350001335144	0.299999997019768	0.332000002264977	0.409999996423721	0.224499993026257	0.014000000432134	0.981000006198883	0.92399999499321
cg11460110	0.967999994754791	0.918010752688172	0.967999994754791	0.980500012636185	0.288500010967255	0.319499999284744	0.206000000238419	0.209999993443489	0.160999998450279	0.95100000500679	0.979499995708466
cg02549516	0.171000003814697	0.03612903181103	0.458499997854233	0.213500000536442	0.567999988794327	0.608999997377396	0.612499997019768	0.631999999284744	0.658999979496002	0.591499984264374	0.308000005781651
cg13652798	0.559000015258789	0.923295454545455	0.937999993562698	0.80349999666214	0.847499996423721	0.863000005483627	0.793999999761581	0.78099998831749	0	0.040500000119209	0.896499991416931
cg10346606	0.787000000476837	0.95688936849163	0.974000006914139	0.970499992370605	0.056500000879169	0.082499999552965	0.011500000022352	0.021000000648201	0	0.751499980688095	0.981000006198883
cg16966315	0.210999995470047	0.714382762339578	0.201499998569489	0.250500001013279	0.065999999642372	0.110499996691942	0.100499998778105	0.069500003010035	0.079999998211861	0.100999999791384	0.220500007271767
cg18633990	0.5	0.833333333333333	0.429000005125999	0.692999988794327	0.050499999895692	0.069500001147389	0.043500000610948	0.045499999076128	0.020999999716878	0.262500002980232	0.637499988079071
cg00064733	0.294999986886978	0.618181830102747	0.106499999761581	0.267499998211861	0	0	0	0.024000000208616	0	0.016000000759959	0.140999998897314
cg19274890	0.370999991893768	0.661458333333333	0.175999999046326	0.287000000476837	0.017000000923872	0.03249999973923	0.045499999076128	0.035000000149012	0.012000000104308	0.030500000342727	0.218500003218651
cg22620221	0.188999995589256	0.68181832631429	0.075499998405576	0.22749999910593	0.021999999880791	0	0.009499999694526	0.007000000216067	0.014000000432134	0.030999999493361	0.065499998629093
cg08166729	0.389999985694885	0.868666906216313	0.280499994754791	0.624500006437302	0.007499999832362	0	0.007000000216067	0.00899999961257	0.010999999940395	0.18750000372529	0.391000002622604
cg12424088	0.045000001788139	0.696765354701451	0.070000000298023	0.074999999254942	0.059499997645617	0.028500000014901	0.038499999791384	0.06700000166893	0.027000000700355	0.021999999880791	0.069499999284744
cg16649298	0.333000004291534	0.8979857865675	0.534500002861023	0.657499998807907	0.247499994933605	0.264000006020069	0.229499995708466	0.271500006318092	0.129999995231628	0.395999997854233	0.60699999332428
cg13844341	0.971000015735626	0.96327797275085	0.967000007629395	0.966000020503998	0.453500002622604	0.435499995946884	0.327500000596046	0.284500002861023	0	0.931499987840652	0.958999991416931
cg17321723	0.981000006198883	0.9616226653258	0.972499996423721	0.971500009298325	0.560999989509583	0.528499990701675	0.355499997735023	0.260999992489815	0.007000000216067	0.986999988555908	0.953999996185303
cg14990796	0.970000028610229	0.948931782113181	0.97800001502037	0.987499982118607	0.470999985933304	0.489500001072884	0.444999992847443	0.299500003457069	0.016000000759959	0.974999994039536	0.981000006198883
cg24163194	0.975000023841858	0.947222216261758	0.962999999523163	0.957499980926514	0.693500012159348	0.644499987363815	0.556499987840652	0.529499977827072	0.037000000476837	0.941500008106232	0.962500005960464
cg21607965	0.479000002145767	0.858803987503052	0.860500007867813	0.904000014066696	0.018500000238419	0.046000000089407	0.042500000447035	0.0625	0.054999999701977	0.504999995231628	0.610500007867813
cg02470008	0.32600000500679	0.880681991577148	0.765000015497208	0.849999994039536	0	0.009999999776483	0	0.009999999776483	0	0.324000000953674	0.569000005722046
cg26247093	0.43299999833107	0.875	0.609499990940094	0.703999996185303	0.019499999471009	0.033000000752509	0	0.024000000208616	0	0.300999991595745	0.613000005483627
cg15704521	0.860000014305115	0.942857142857143	0.958499997854233	0.968500018119812	0.37449999153614	0.311499997973442	0.212999999523163	0.058499998413026	0.020999999716878	0.799999982118607	0.954499989748001
cg06890747	0.023000000044704	0.609127047989104	0.096500001847744	0.212000004947186	0.018500000238419	0	0	0.007000000216067	0	0	0.24549999833107
cg26503073	0.187000006437302	0.576466789116731	0.072499999776483	0.212000004947186	0.036500000394881	0.034499999135733	0.03150000050664	0.064500002190471	0.027000000700355	0.02449999935925	0.139999996870756
cg20720686	0.973999977111816	0.950245716355064	0.960500001907349	0.968999981880188	0.78600001335144	0.73199999332428	0.637999981641769	0.567499995231628	0.061999998986721	0.953000009059906	0.947500020265579
cg12597389	0.26800000667572	0.72902085293423	0.249999992549419	0.476500004529953	0.12050000205636	0.083999998867512	0.157500002533197	0.10700000077486	0.090000003576279	0.204499997198582	0.186000004410744
cg15486224	0.476000010967255	0.936363636363636	0.459999993443489	0.162500001490116	0.974999994039536	0.9375	0.961500018835068	0.930500000715256	0.012000000104308	0.757999986410141	0.082499999552965
cg12778204	0.648000001907349	0.888888888888889	0.81700000166893	0.774500012397766	0.056500000879169	0.065000001341105	0.083499997854233	0.046000000089407	0	0.77700001001358	0.706499993801117
cg11201447	0.032000001519918	0.126218747347593	0.083500003442168	0.111999999731779	0.885500013828278	0.775499999523163	0.805999994277954	0.765500009059906	0.811999976634979	0.712999999523163	0.01549999974668
cg13474450	0.975000023841858	0.916666666666667	0.961999982595444	0.962500005960464	0.879999995231628	0.877499997615814	0.813000023365021	0.782999992370605	0.020999999716878	0.967999994754791	0.943999975919724
cg10914422	0.957000017166138	0.946600679556529	1	0.966500014066696	0.940999984741211	0.940499991178513	0.958999991416931	0.950500011444092	0	0.952500015497208	0.97299998998642
cg01811355	0.870999991893768	0.859944041453156	0.914499998092651	0.913000017404556	0.200000002980232	0.150499999523163	0.138999998569489	0.109500002115965	0.028000000864267	0.774000018835068	0.900499999523163
cg18608151	0.980000019073486	0.963975155279285	0.973499983549118	0.970499992370605	0.927499979734421	0.935000002384186	0.877000004053116	0.883999973535538	0.114000000059605	0.94650000333786	0.945500016212463
cg15427886	0.179000005125999	0.739935517311096	0.159500002861023	0.297499999403954	0.076500002294779	0.072500001639128	0.049499999731779	0.048500001430512	0.023000000044704	0.087999999523163	0.094500001519918
cg04598121	0.254999995231628	0.7073774933815	0.130000002682209	0.261499993503094	0.05250000115484	0.012000000104308	0.025999999605119	0.020999999716878	0.018999999389052	0.03999999910593	0.17850000411272
cg04823169	0.316000014543533	0.702702850908846	0.587999999523163	0.711999982595444	0.12949999794364	0.215499997138977	0.118000000715256	0.252500005066395	0.236000001430511	0.23649999499321	0.641500025987625
cg26613634	0.861999988555908	0.022727272727273	0.905499994754791	0.859999984502792	0.934000015258789	0.921000003814697	0.923500001430511	0.912000000476837	0.897000014781952	0.949999988079071	0.930500000715256
cg04517263	0.224000006914139	0.894642857142857	0.047000002115965	0.00800000037998	0.506999999284744	0.495000004768372	0.435499995946884	0.431000009179115	0	0.265500001609325	0.006000000052154
cg02804921	0.171000003814697	0.89342400431633	0.584500014781952	0.500000014901161	0.171999998390675	0.097500000149012	0.052500000223517	0.036999998614192	0	0.123499999754131	0.511500015854836
cg01639416	0.986999988555908	0.956501391973901	0.974500000476837	0.974999994039536	1	0.988000005483627	0.97800001502037	0.951999992132187	0.086000002920628	0.96450001001358	1
cg15536651	0.671999990940094	0.758098367488745	0.512999996542931	0.707999974489212	0.348499998450279	0.475000008940697	0.509999990463257	0.434000015258789	0.294999986886978	0.469999998807907	0.508500009775162
cg21306973	0.409999996423721	0.743763125859774	0.240499995648861	0.40200001001358	0.181499995291233	0.220499996095896	0.175499998033047	0.190000005066395	0.100000001490116	0.178000003099442	0.212999995797873
cg24691854	0.437999993562698	0.640196078431166	0.357500001788139	0.516499996185303	0.155999999493361	0.175499998033047	0.164499998092651	0.179499993100762	0.108999997377396	0.204499997198582	0.248999997973442
cg08935101	0.976000010967255	0.862782001495361	0.963500022888184	0.946000009775162	0.935000002384186	0.872000008821487	0.89300000667572	0.824500024318695	0.064000003039837	0.930999994277954	0.943000018596649
cg07841371	0.034000001847744	0.932126460167078	0.958000004291534	0.969500005245209	0.96450001001358	0.952999979257584	0.969999998807907	0.953000009059906	0.945999979972839	0.936000019311905	0.97800001502037
cg23275914	0.020999999716878	0.955803571428571	0.975499987602234	0.976000010967255	0.986999988555908	0.939499974250793	0.946999996900558	0.97350001335144	0.968999981880188	0.9375	0.973499983549118
cg04387390	0.843999981880188	0.863353933606829	0.214499995112419	0.178000003099442	0.779500007629395	0.662000000476837	0.644000023603439	0.636500000953674	0.23199999332428	0.480000004172325	0.045500000938773
cg00062454	1	0.968181818181818	0.969999998807907	0.914499998092651	1	1	0.976000010967255	0.970500022172928	0.976000010967255	0.298000007867813	0.970999985933304
cg23779286	0.875	0.937254665295283	0.919999986886978	0.742000013589859	1	1	0.939999997615814	0.939000010490417	0.962000012397766	0.148000001907349	0.90650001168251
cg00656410	0.958999991416931	0.974342105263158	0.938499987125397	0.821999996900558	0.968999981880188	0.890500009059906	0.944000005722046	0.921499997377396	0.949000000953674	0.031999999657273	0.94650000333786
cg20548433	0.796999990940094	0.091269798576832	0.806000024080276	0.783999979496002	0.882499992847443	0.905499994754791	0.863000005483627	0.846000015735626	0.829999983310699	0.758500009775162	0.692999988794327
cg16483188	0.958999991416931	0.814144492149353	0.051500000059605	0.015000000596046	0.944499999284744	1	0.978500008583069	0.965000003576279	0.975000023841858	0.450000002980232	0.071999998763204
cg26308793	0.98199999332428	0.889824573482786	0.984999984502792	0.970000028610229	0.959999978542328	0.930000007152557	0.892500013113022	0.895999997854233	0.273000001907349	0.965499997138977	0.975999981164932
cg11157208	0.953999996185303	0.948384948384948	0.976000010967255	0.936000019311905	0.932000011205673	0.975999981164932	0.960500001907349	0.952500015497208	0.97299998998642	0.373499989509583	0.957999974489212
cg05642789	0.194000005722046	0.907936570379469	0.055500000715256	0.087000001221895	0.561499983072281	0.439999997615814	0.297000005841255	0.408500000834465	0.437999993562698	0.057500000111759	0.203500006347895
cg00314173	0.966000020503998	0.892307680386763	0.993000000715256	0.931500017642975	0.257499992847443	0.240499995648861	0.109499998390675	0.323499992489815	0.518999993801117	0.215000007301569	0.990500003099442
cg03270919	0.958000004291534	0.960294008255005	0.894499987363815	0.526500001549721	1	0.95100000500679	0.962999999523163	0.967999994754791	0.945999979972839	0.065000001341105	0.932500004768372
cg00343906	0.935000002384186	0.921052992343903	0.976500004529953	0.968500018119812	0.132500004023314	0.113500002771616	0.113000001758337	0.065999999642372	0	0.944000005722046	0.965999990701675
cg21417130	0.908999979496002	0.898829241161761	0.171999998390675	0.296500012278557	0.927500009536743	0.91499999165535	0.957000017166138	0.942499995231628	0.953000009059906	0.861500024795532	0.183000005781651
cg26227957	0.967000007629395	1	1	0.973499983549118	1	1	1	0.979999989271164	0.34400001168251	0.967500001192093	0.978499978780746
cg23700338	0.954999983310699	0.982142857142857	0.943000018596649	0.916500002145767	0.886999994516373	0.954499989748001	0.809000015258789	0.89750000834465	0	0.974999994039536	0.985000014305115
cg00330518	0.962999999523163	0.856818020343781	0.458000004291534	0.939999997615814	1	0.972499996423721	0.958000004291534	0.942499995231628	0.948000013828278	0.965999990701675	0.741499990224838
cg11254522	0.839999973773956	0.8685344827585	0.904000014066696	0.665499985218048	0.420000001788139	0.443499997258186	0.399000003933907	0.400999993085861	0.375	0.036499999463558	0.910500019788742
cg06827976	0.944999992847443	0.954451501369476	1	0.914000004529953	0.970499992370605	0.916500002145767	0.891000002622604	0.938499987125397	0.899999976158142	0.420000001788139	0.978500008583069
cg11683242	0.648000001907349	0.935416666666667	0.100499998778105	0.032999999821186	0.93299999833107	0.95550000667572	0.924999982118607	0.953999996185303	0.938000023365021	0.107499997131526	0.041999999433756
cg15417024	0.959999978542328	0.918059972616342	0.955000013113022	0.95949998497963	0.949499994516373	0.9375	0.936000019311905	0.967500001192093	0.930000007152557	0.548000007867813	0.935999989509583
cg16395997	0.970000028610229	0.960170697012802	0.984499990940094	0.97299998998642	0.938500016927719	0.945999979972839	0.912499994039536	0.949999988079071	0.400000005960464	0.973499983549118	0.964999973773956
cg02769451	0.967000007629395	0.937254665295283	0.985500007867813	1	0.060000000521541	0	0.072000000625849	0.072000000625849	0	1	0.983500003814697
cg04011995	0.981000006198883	0.95326099395752	0.976000010967255	0.985499978065491	0.825499981641769	0.846000015735626	0.657999992370605	0.62950000166893	0.14300000667572	0.992000013589859	0.965500026941299
cg24341448	0.977999985218048	0.967436871358327	0.963499993085861	0.961999982595444	0.962999999523163	0.954000025987625	0.953500002622604	0.976999998092651	0.961000025272369	0.448000006377697	0.961499989032745
cg01429558	0.958999991416931	0.871847480535507	0.951999992132187	0.952499985694885	0.37100000679493	0.42849999666214	0.00899999961257	0.861500024795532	0.843999981880188	0.962999999523163	0.957500010728836
cg25369262	0.788999974727631	0.013513499870896	0.877500027418137	0.791500002145767	0.229499995708466	0.103499997407198	0.099499998614192	0.228500001132488	0.400000005960464	0.609499990940094	0.775499999523163
cg08584498	0.976000010967255	0.916521747475085	0.921000003814697	0.924999982118607	0.360499992966652	0.364000007510185	0.321999996900558	0.296499997377396	0	0.866499990224838	0.465000003576279
